customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,churn
3726,30,33.518305417143004,2515.2116944955123,One year,Electronic check,No,No internet service,No internet service,No,No,1,No,No,No,No,0
3727,2,89.51964597032112,2986.481258825979,Two year,Mailed check,No,Yes,No,No,Yes,1,No,Yes,Yes,Yes,1
3728,62,32.025098657073464,3235.7176169281292,Two year,Bank transfer,Fiber optic,No,No,Yes,Yes,0,No,Yes,No,Yes,0
3729,49,43.07342766061188,6590.169019353266,Month-to-month,Bank transfer,Fiber optic,No internet service,No,No internet service,Yes,0,Yes,No,No,Yes,0
3730,9,55.07372984043088,740.017653366987,One year,Electronic check,DSL,No internet service,No,No internet service,No,0,Yes,No,No,No,0
3731,31,95.77349445022938,2600.4056861127106,Two year,Electronic check,DSL,No internet service,Yes,Yes,No,1,Yes,Yes,Yes,Yes,0
3732,61,78.24009648679397,7733.916086066087,Two year,Credit card,No,No internet service,No internet service,No internet service,Yes,0,No,No,Yes,No,0
3733,48,88.89999849885683,1309.5097879105197,Two year,Bank transfer,DSL,Yes,Yes,No,Yes,1,No,No,No,No,0
3734,25,76.70123254201722,5966.55044010746,Two year,Electronic check,DSL,No internet service,No internet service,No,Yes,0,Yes,No,Yes,No phone service,0
3735,36,88.3592425221869,2915.508659466494,Month-to-month,Bank transfer,DSL,No,No internet service,No internet service,No,1,Yes,Yes,Yes,No phone service,1
3736,8,20.284215366397245,4696.10565693675,One year,Bank transfer,DSL,No internet service,No internet service,No internet service,Yes,1,Yes,Yes,No,No phone service,0
3737,58,113.08981443714295,886.4295042201683,Two year,Mailed check,DSL,No,No internet service,No internet service,Yes,0,Yes,Yes,Yes,Yes,0
3738,45,31.09202308748065,2520.6521720961778,One year,Mailed check,DSL,No,Yes,No,No,1,Yes,No,No,No phone service,0
3739,62,60.62490959769048,4056.833039121017,One year,Mailed check,DSL,Yes,No internet service,No,Yes,0,Yes,No,No,Yes,0
3740,39,97.10383702448547,1930.4351995892812,Two year,Mailed check,DSL,No internet service,No,Yes,Yes,0,Yes,No,No,No,0
3741,58,63.52307180094239,4380.772550119902,Two year,Bank transfer,No,No,No,Yes,Yes,0,Yes,No,No,No phone service,0
3742,64,114.68425516675158,1836.098581095459,Two year,Credit card,Fiber optic,No internet service,No internet service,No,Yes,1,Yes,Yes,Yes,No phone service,0
3743,44,66.75889484987667,5235.794365939376,Month-to-month,Credit card,DSL,Yes,No,No,Yes,1,Yes,Yes,Yes,Yes,0
3744,29,107.49394056026713,7244.399287977482,Two year,Credit card,No,Yes,No,Yes,No,1,Yes,No,No,Yes,0
3745,59,101.0828113362271,775.3602350774142,One year,Bank transfer,DSL,No internet service,No internet service,Yes,Yes,1,No,Yes,Yes,No phone service,0
3746,71,118.09863027986832,1811.2666826310822,One year,Credit card,DSL,No,No internet service,No,Yes,0,Yes,No,Yes,Yes,0
3747,9,112.65477807509754,6770.941915356606,Month-to-month,Bank transfer,Fiber optic,Yes,No internet service,No internet service,Yes,1,No,No,No,Yes,1
3748,6,109.81238347128787,5089.272534991464,Two year,Electronic check,No,No,Yes,No,Yes,0,No,Yes,No,Yes,1
3749,29,93.16043405194684,721.8004454262652,Two year,Credit card,DSL,No,No internet service,No internet service,No,1,No,Yes,Yes,No,0
3750,58,56.699814726822076,3942.1659093650132,Month-to-month,Bank transfer,Fiber optic,No internet service,No internet service,No,Yes,1,No,No,Yes,No phone service,0
3751,17,30.612541856490243,1757.0922685895466,Month-to-month,Electronic check,Fiber optic,Yes,Yes,Yes,No,1,No,No,No,Yes,0
3752,16,88.864505226439,1672.861513153551,Two year,Mailed check,DSL,No internet service,No,Yes,Yes,1,Yes,Yes,No,Yes,0
3753,3,117.86540813379649,7531.098212548138,Two year,Electronic check,DSL,No internet service,Yes,Yes,Yes,0,No,Yes,No,No,1
3754,21,92.6604437331869,6116.17822980126,One year,Electronic check,No,No internet service,No,No,Yes,1,Yes,Yes,Yes,No,0
3755,64,112.87293692773355,5600.221688840736,Two year,Credit card,No,No,Yes,No,No,0,Yes,No,Yes,No,0
3756,36,100.43047129555167,1987.537654915083,Two year,Mailed check,DSL,No internet service,No internet service,No,Yes,0,Yes,Yes,No,No,0
3757,62,36.31146751166788,1036.7301210235087,One year,Mailed check,DSL,Yes,Yes,No internet service,Yes,1,Yes,Yes,Yes,No phone service,0
3758,42,44.920377059128725,6979.577708154266,One year,Credit card,Fiber optic,No,No internet service,No,Yes,1,No,Yes,Yes,No phone service,0
3759,42,54.186560176235034,146.44859780536234,One year,Electronic check,No,No internet service,No,No internet service,Yes,0,No,No,Yes,Yes,0
3760,61,36.82604443380041,3165.9617472380546,One year,Bank transfer,DSL,Yes,No internet service,No internet service,Yes,1,No,Yes,Yes,No phone service,0
3761,13,78.16513326730067,2293.138773394535,Month-to-month,Credit card,DSL,No internet service,Yes,No internet service,No,1,Yes,Yes,No,Yes,1
3762,11,117.54505241349513,4605.971982755706,One year,Electronic check,No,No internet service,Yes,Yes,Yes,0,No,Yes,Yes,No phone service,1
3763,54,96.14588334361586,2079.0166434980943,Month-to-month,Bank transfer,DSL,No internet service,No,No internet service,No,1,Yes,Yes,Yes,No phone service,1
3764,16,62.338674906746185,2558.5223386936327,One year,Credit card,Fiber optic,No,No internet service,No internet service,No,1,No,No,No,No phone service,0
3765,8,20.450448098028865,6815.314854446229,One year,Credit card,Fiber optic,No internet service,No,Yes,No,1,Yes,Yes,No,Yes,0
3766,59,51.32760111381787,4865.191704895698,One year,Mailed check,DSL,Yes,No internet service,No internet service,Yes,0,Yes,No,No,Yes,0
3767,57,72.67592876922153,1250.89196590201,Two year,Mailed check,No,No internet service,No internet service,No,No,0,No,Yes,No,No,0
3768,40,52.42508738519706,5839.125193617069,Month-to-month,Mailed check,Fiber optic,No internet service,No,No,Yes,0,No,Yes,No,Yes,0
3769,59,31.103492302385952,1738.9276916910394,One year,Bank transfer,No,No,No,Yes,No,1,Yes,Yes,Yes,No,0
3770,2,64.27649568618945,3520.7389478885925,Two year,Credit card,No,No internet service,No internet service,Yes,Yes,1,No,Yes,Yes,Yes,0
3771,10,45.32528169657162,5208.197171030417,Month-to-month,Mailed check,No,Yes,No,No internet service,Yes,0,Yes,Yes,Yes,Yes,1
3772,44,110.92323764615014,2248.2433459141494,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,No internet service,Yes,1,No,Yes,No,No phone service,1
3773,11,30.175452850101575,3134.4438359387586,Two year,Credit card,Fiber optic,No internet service,No,No internet service,Yes,0,Yes,No,No,Yes,0
3774,2,24.91526287247104,5899.7818187027915,Month-to-month,Bank transfer,DSL,Yes,No,Yes,Yes,0,Yes,No,Yes,No phone service,1
3775,50,20.531416915486204,7509.496532052312,Two year,Mailed check,No,Yes,No,No internet service,No,1,Yes,No,No,Yes,0
3776,12,52.806968448565776,4281.035949979837,One year,Electronic check,Fiber optic,No internet service,Yes,No,Yes,0,No,No,No,No,0
3777,23,86.03868382008886,178.77067529731966,Two year,Bank transfer,Fiber optic,Yes,No,No,No,1,Yes,No,Yes,Yes,0
3778,18,93.04137528817927,2773.863634810461,Month-to-month,Mailed check,DSL,Yes,Yes,No internet service,Yes,1,Yes,Yes,Yes,No phone service,1
3779,62,65.32616833817231,3249.2112452797223,Month-to-month,Electronic check,Fiber optic,No internet service,No internet service,Yes,Yes,1,Yes,Yes,Yes,No phone service,0
3780,62,88.43286504552667,2779.471598017728,One year,Mailed check,Fiber optic,No,No internet service,No,Yes,0,No,Yes,No,No phone service,0
3781,38,55.99140362153634,3546.5240028129456,Two year,Bank transfer,Fiber optic,No,No,Yes,Yes,1,No,Yes,Yes,No phone service,0
3782,67,86.78062199866169,5098.063405165358,One year,Credit card,DSL,No internet service,Yes,No,Yes,1,Yes,No,No,Yes,0
3783,38,24.05959853023734,1056.91141328225,Two year,Credit card,DSL,No,No internet service,No internet service,Yes,1,No,No,Yes,No phone service,0
3784,67,59.075298456700416,2253.7810200532936,Two year,Bank transfer,No,No,Yes,No internet service,Yes,1,Yes,Yes,Yes,No phone service,0
3785,61,99.08496776331792,4110.419879539234,Two year,Mailed check,Fiber optic,No,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,0
3786,1,100.30060304590013,2593.029134621803,One year,Bank transfer,DSL,No,No internet service,No internet service,Yes,0,No,No,Yes,No phone service,1
3787,45,91.61487788756946,7929.574171269339,One year,Electronic check,DSL,No internet service,Yes,Yes,No,1,Yes,No,Yes,No,0
3788,28,40.423862056986444,3508.308589596157,Month-to-month,Mailed check,DSL,No,Yes,Yes,No,1,Yes,Yes,Yes,No,0
3789,21,44.720511893063325,6971.413313378508,One year,Bank transfer,No,No,No internet service,No,No,0,No,No,No,No phone service,0
3790,13,119.60887272645122,7182.427701349529,Two year,Credit card,No,No internet service,No,No,Yes,1,Yes,Yes,No,No,0
3791,27,30.33780072019599,6704.455297806565,Two year,Bank transfer,No,No internet service,No,No internet service,No,1,Yes,Yes,No,No phone service,0
3792,7,38.06626989024094,470.49610346682573,Two year,Mailed check,No,No,Yes,Yes,Yes,0,No,No,No,Yes,0
3793,22,33.00262556501326,7587.199179745477,One year,Bank transfer,No,Yes,No,No,Yes,0,Yes,No,No,No,0
3794,53,52.76549636836156,1117.0662408520977,Month-to-month,Credit card,Fiber optic,No internet service,No internet service,No internet service,Yes,1,Yes,Yes,No,No,0
3795,4,41.01758352339233,371.7886589429266,One year,Electronic check,Fiber optic,No internet service,No internet service,No internet service,No,0,Yes,No,No,Yes,0
3796,23,69.76879595477722,3373.5199024618046,Month-to-month,Bank transfer,DSL,No,No internet service,No,No,0,Yes,No,Yes,No,0
3797,70,67.60207068801199,1637.608858787063,One year,Bank transfer,No,Yes,Yes,No internet service,Yes,1,No,Yes,Yes,No phone service,0
3798,33,110.15056194513032,1555.152584339566,Two year,Electronic check,No,No internet service,No internet service,No,Yes,1,Yes,Yes,No,No phone service,0
3799,28,23.473994744478148,2373.7749456715896,Month-to-month,Bank transfer,DSL,No internet service,Yes,Yes,No,0,Yes,Yes,No,No,0
3800,8,51.98795766677633,2062.404281450153,One year,Credit card,Fiber optic,No internet service,Yes,No internet service,No,1,No,No,Yes,Yes,0
3801,1,79.66578919970902,5509.883676986209,Two year,Electronic check,No,Yes,No internet service,Yes,No,1,No,Yes,No,No phone service,1
3802,37,80.48017618439638,1575.5407224249534,Month-to-month,Credit card,No,No internet service,No internet service,No,No,0,Yes,Yes,No,No phone service,1
3803,63,68.01262290142093,4390.634611058343,Month-to-month,Credit card,No,No internet service,Yes,Yes,No,1,No,Yes,Yes,No,0
3804,22,101.56655408146337,7892.769714533885,Two year,Credit card,Fiber optic,Yes,No internet service,No,No,0,No,No,Yes,Yes,0
3805,70,26.27221714144588,3515.821125554682,Two year,Mailed check,Fiber optic,No internet service,No,No internet service,No,0,Yes,No,No,No phone service,0
3806,21,101.54877655801359,5170.797559483948,One year,Electronic check,No,Yes,Yes,No internet service,No,1,Yes,Yes,No,Yes,0
3807,35,69.47542404357036,7758.036254066002,One year,Mailed check,No,Yes,Yes,No internet service,No,0,No,No,Yes,No,0
3808,5,33.376069507700215,1187.3480845267777,Two year,Mailed check,DSL,Yes,No internet service,Yes,Yes,1,No,No,Yes,No,0
3809,60,108.57019135404776,3406.9953734150904,One year,Bank transfer,DSL,No,No internet service,Yes,Yes,1,Yes,Yes,No,No phone service,0
3810,46,84.92287795409635,6816.519961542507,Two year,Electronic check,Fiber optic,No internet service,Yes,Yes,Yes,1,Yes,No,Yes,Yes,0
3811,50,36.35456868241393,7465.214893684551,Two year,Bank transfer,DSL,No internet service,Yes,No,Yes,1,No,No,No,Yes,0
3812,48,23.36497233990266,4849.764857875351,One year,Mailed check,No,No internet service,Yes,No internet service,No,0,No,Yes,No,No,0
3813,6,34.11096483326493,1233.0227600677647,One year,Bank transfer,Fiber optic,Yes,No internet service,Yes,Yes,1,Yes,No,Yes,No,0
3814,56,80.87979601803936,7221.625513186475,Month-to-month,Credit card,DSL,No,Yes,No,Yes,0,No,No,Yes,No,1
3815,59,37.929623526004846,1478.1278729084463,Month-to-month,Mailed check,Fiber optic,Yes,No,Yes,Yes,1,No,No,No,No,0
3816,29,42.57630748750281,2887.7350018237366,One year,Credit card,No,No internet service,No,No,No,1,No,No,Yes,No,0
3817,71,22.513972575631417,3066.5130243218678,One year,Electronic check,DSL,Yes,No internet service,No internet service,No,0,Yes,No,No,No phone service,0
3818,18,92.29306722386036,3633.6031649937613,One year,Bank transfer,DSL,No,Yes,Yes,No,0,No,Yes,Yes,No phone service,0
3819,2,101.03643997594371,6342.309945854502,Month-to-month,Mailed check,DSL,No internet service,Yes,No internet service,Yes,1,No,Yes,Yes,Yes,1
3820,8,99.68481767721232,6436.940587009629,One year,Electronic check,No,Yes,No,Yes,Yes,0,Yes,No,No,No phone service,1
3821,54,32.75681513642842,5785.275078897102,Month-to-month,Credit card,Fiber optic,No,Yes,No,Yes,0,No,Yes,No,No phone service,0
3822,38,110.33011273887594,274.8165279304948,Month-to-month,Bank transfer,DSL,Yes,No internet service,No internet service,Yes,0,Yes,Yes,No,No phone service,1
3823,48,87.227882947408,4562.276307515497,Month-to-month,Bank transfer,Fiber optic,Yes,No internet service,Yes,No,1,Yes,Yes,No,Yes,1
3824,27,109.75286223768644,6005.194351463059,Month-to-month,Mailed check,Fiber optic,No internet service,No internet service,Yes,No,1,Yes,Yes,Yes,No phone service,1
3825,20,64.71605045306636,3612.5393964861883,Two year,Bank transfer,Fiber optic,No,Yes,No internet service,Yes,1,Yes,No,No,Yes,0
3826,12,63.69548610836978,7564.9947583866315,One year,Bank transfer,No,Yes,Yes,No,Yes,0,No,No,Yes,Yes,0
3827,43,98.45365186848953,6608.103122854773,One year,Credit card,No,No,No,No internet service,No,1,Yes,No,No,No phone service,0
3828,61,29.32978554767435,5141.425017345963,Two year,Credit card,DSL,No internet service,No,Yes,Yes,1,No,Yes,Yes,No phone service,0
3829,31,72.08740366348857,593.1589510918557,One year,Credit card,DSL,No internet service,No internet service,No internet service,No,0,Yes,No,Yes,No phone service,0
3830,61,103.63842356312257,5253.535355906792,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,No internet service,No,1,No,Yes,Yes,No,1
3831,67,103.01925630695713,7301.47884989253,Two year,Electronic check,Fiber optic,No,Yes,No,No,1,Yes,No,No,Yes,0
3832,35,115.6132856342369,3097.6185563595163,Month-to-month,Bank transfer,Fiber optic,No,No internet service,No,Yes,1,No,No,Yes,Yes,1
3833,15,89.82725935305464,6721.246952282352,Two year,Electronic check,No,Yes,No internet service,No internet service,No,0,Yes,Yes,No,No,0
3834,16,40.77706294397284,2573.973028611214,Month-to-month,Mailed check,No,No,No,No,Yes,0,Yes,No,No,No,0
3835,13,22.028031489458083,4603.816003223692,One year,Credit card,DSL,No internet service,No,No,Yes,1,Yes,Yes,Yes,No phone service,0
3836,35,67.9415798627102,5222.5529051291805,One year,Electronic check,Fiber optic,Yes,No internet service,Yes,No,1,Yes,No,No,No,0
3837,59,71.37038656225556,5456.1607967152695,One year,Bank transfer,Fiber optic,No,Yes,No,Yes,0,Yes,Yes,Yes,No,0
3838,21,44.02625844989315,7072.1395842683505,Two year,Credit card,No,No internet service,No,No internet service,Yes,0,No,Yes,Yes,No,0
3839,54,32.46974471236032,1953.5159093496284,One year,Electronic check,DSL,No internet service,No internet service,No internet service,No,0,Yes,Yes,No,Yes,0
3840,30,78.6208166190509,2172.7197237829,Two year,Credit card,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No,No,No,0
3841,48,96.42556740241413,5661.923847154821,Month-to-month,Electronic check,Fiber optic,No internet service,No internet service,Yes,Yes,1,No,No,No,No phone service,1
3842,35,119.31541035901606,1499.831118623901,One year,Bank transfer,DSL,No,Yes,Yes,Yes,0,No,Yes,Yes,Yes,0
3843,38,95.83026172105185,3767.7361992152864,Month-to-month,Electronic check,Fiber optic,No internet service,No,No internet service,Yes,0,Yes,Yes,Yes,Yes,1
3844,31,99.3632414255581,258.2716342099996,One year,Electronic check,No,Yes,Yes,No internet service,Yes,1,Yes,Yes,No,No,0
3845,24,81.64608782287975,1213.7367622219015,Month-to-month,Electronic check,DSL,No internet service,Yes,No,Yes,0,Yes,No,No,No,1
3846,49,118.59226589700178,5462.886441728005,Two year,Credit card,Fiber optic,No internet service,No internet service,Yes,Yes,1,No,Yes,Yes,No,0
3847,32,83.99563851145705,6004.946667505857,One year,Electronic check,Fiber optic,No,Yes,No,Yes,0,No,No,No,No,0
3848,55,106.02532863997044,1011.020362579227,Two year,Electronic check,No,No,No,No,Yes,1,Yes,No,No,No phone service,0
3849,58,114.57846462409557,1898.9054482484564,Two year,Electronic check,No,No,No internet service,No internet service,Yes,0,Yes,No,Yes,No,0
3850,3,112.9858500500561,881.3451276427037,Month-to-month,Credit card,No,No,No internet service,No,No,1,Yes,Yes,No,No phone service,1
3851,69,58.14153437833565,3523.961467008423,One year,Bank transfer,Fiber optic,No internet service,No internet service,Yes,Yes,0,No,No,Yes,No,0
3852,10,27.866205831425866,1096.3169588826029,Two year,Bank transfer,Fiber optic,No,No internet service,Yes,No,1,Yes,Yes,Yes,No,0
3853,25,37.18737025392468,3554.6385356184314,Month-to-month,Bank transfer,Fiber optic,No internet service,No internet service,No internet service,Yes,1,Yes,Yes,No,No phone service,0
3854,68,25.92233053966075,5883.57622082894,Month-to-month,Electronic check,DSL,No,No internet service,No internet service,Yes,1,Yes,No,Yes,No,0
3855,61,30.539693482914004,5498.770201832998,Month-to-month,Credit card,No,No,No internet service,No internet service,Yes,0,Yes,No,No,Yes,0
3856,29,38.465124589369765,2315.637846129577,One year,Bank transfer,DSL,No,No,Yes,No,1,Yes,Yes,Yes,No phone service,0
3857,19,54.10943165874018,5422.724139050766,One year,Bank transfer,No,No internet service,No,No internet service,Yes,1,Yes,No,Yes,No phone service,0
3858,43,74.35396465750757,7428.925834106658,Month-to-month,Bank transfer,Fiber optic,No,No internet service,Yes,Yes,1,Yes,No,No,Yes,1
3859,66,91.1682059355086,2845.4426579708324,One year,Mailed check,DSL,No internet service,Yes,No,Yes,0,No,No,Yes,No phone service,0
3860,61,41.092733610651194,2700.041314211092,Month-to-month,Credit card,DSL,No,No internet service,No internet service,Yes,0,No,No,No,No,0
3861,43,87.25224042381393,4614.3653467079375,One year,Mailed check,No,No,No internet service,No internet service,No,0,No,Yes,Yes,No phone service,0
3862,25,90.42590745024197,2039.4643071170274,One year,Electronic check,DSL,Yes,No internet service,No internet service,Yes,1,No,No,No,No phone service,0
3863,20,75.86223368661895,5247.47353104399,Month-to-month,Bank transfer,DSL,No,Yes,Yes,No,0,No,No,No,Yes,1
3864,48,110.36178697987106,6674.8679883126,Month-to-month,Electronic check,Fiber optic,No internet service,No,No,Yes,1,Yes,No,Yes,No phone service,1
3865,24,31.099481392181065,3728.6161902791932,One year,Credit card,No,Yes,Yes,No internet service,Yes,0,No,No,Yes,No,0
3866,11,37.712145760241945,5468.1078669342205,Month-to-month,Electronic check,DSL,No internet service,Yes,No,No,0,Yes,No,No,No phone service,1
3867,55,62.86648243894848,5249.894848675663,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,No internet service,No,0,No,No,Yes,No phone service,0
3868,28,32.671273523423885,405.45793859595716,Month-to-month,Bank transfer,DSL,Yes,Yes,Yes,Yes,1,Yes,No,No,Yes,0
3869,69,76.62961437240874,1548.9887318886335,Month-to-month,Credit card,Fiber optic,No,No internet service,No,No,1,No,No,No,Yes,1
3870,63,59.84004666094244,7158.887014363227,One year,Electronic check,DSL,Yes,No,No,Yes,0,No,No,Yes,No phone service,0
3871,59,48.45957945359184,7517.247964183653,Two year,Mailed check,Fiber optic,No internet service,Yes,No internet service,Yes,0,Yes,Yes,No,No,0
3872,5,36.99898130176373,6265.473155298301,One year,Bank transfer,Fiber optic,No,No,No,Yes,1,No,Yes,No,Yes,0
3873,51,53.53382383482103,7377.860371788787,Month-to-month,Mailed check,No,Yes,No internet service,Yes,No,1,Yes,No,Yes,Yes,0
3874,21,80.7959350832342,2518.5743422567407,Month-to-month,Bank transfer,Fiber optic,No internet service,No internet service,No,No,1,Yes,No,No,No,1
3875,12,77.57852108894116,2056.916677054471,One year,Electronic check,DSL,No,No,No,Yes,1,No,Yes,No,Yes,0
3876,50,36.36240002102338,3135.971481728108,Month-to-month,Bank transfer,Fiber optic,No internet service,No internet service,No,Yes,0,No,Yes,No,No phone service,0
3877,4,32.49198107406334,537.2017885485775,One year,Electronic check,Fiber optic,No,No,No,Yes,0,No,No,Yes,Yes,0
3878,42,22.66767626088725,6497.985790426489,Two year,Mailed check,DSL,No,Yes,No internet service,No,0,Yes,Yes,Yes,No,0
3879,38,21.242559379393228,7874.98633240911,Month-to-month,Electronic check,DSL,Yes,No internet service,No internet service,No,1,No,Yes,Yes,No phone service,0
3880,25,107.98104357196851,6609.831410249218,Two year,Bank transfer,Fiber optic,No,No internet service,No,Yes,1,Yes,Yes,Yes,No,0
3881,14,24.508885600538992,4484.30514533513,Two year,Bank transfer,DSL,No internet service,No,No,Yes,0,No,Yes,No,No,0
3882,32,93.12211098732463,2432.7275668153034,Month-to-month,Bank transfer,Fiber optic,No,No internet service,Yes,No,0,No,Yes,No,No,1
3883,11,107.1985096244957,1661.8133194942868,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,No internet service,No,0,Yes,Yes,No,No,1
3884,61,29.805784856245758,2976.096687193614,One year,Credit card,Fiber optic,No,No internet service,No internet service,No,0,No,Yes,No,Yes,0
3885,18,63.63014238330176,5369.05928343083,One year,Mailed check,DSL,No,No internet service,No internet service,No,0,No,Yes,Yes,Yes,0
3886,27,116.23029831742767,3631.7862887725064,Month-to-month,Electronic check,No,Yes,No internet service,No,Yes,1,Yes,No,No,Yes,1
3887,55,103.41386605235851,7479.07257866744,One year,Electronic check,No,No,No,No internet service,No,0,No,Yes,No,Yes,0
3888,54,68.9704031857855,6848.340709429286,Two year,Mailed check,Fiber optic,No,Yes,Yes,No,1,Yes,No,Yes,No phone service,0
3889,21,96.25711127915528,908.9648661069017,Two year,Mailed check,Fiber optic,No internet service,Yes,Yes,Yes,1,No,Yes,Yes,Yes,0
3890,44,103.33776244316638,1139.0492686971088,Month-to-month,Electronic check,DSL,No internet service,No internet service,Yes,No,1,No,No,No,No,1
3891,5,54.80269631887193,5442.289563870876,One year,Electronic check,No,No internet service,No internet service,Yes,No,0,No,No,No,No phone service,0
3892,41,109.2152916869961,1923.070280844799,Month-to-month,Electronic check,No,No,No,Yes,Yes,1,No,No,No,Yes,1
3893,59,67.04733196771568,6349.136028392834,Two year,Credit card,No,No internet service,Yes,No internet service,Yes,0,Yes,No,No,Yes,0
3894,54,72.780736355883,4771.72932437819,Month-to-month,Credit card,DSL,No internet service,No internet service,No,Yes,0,Yes,Yes,Yes,No phone service,1
3895,22,119.9707637821831,1915.6611690934649,Month-to-month,Mailed check,DSL,No,Yes,No,Yes,1,No,No,Yes,Yes,1
3896,65,104.33029661521613,3881.6257000966702,Month-to-month,Mailed check,DSL,No internet service,No internet service,No,No,0,Yes,Yes,No,No,1
3897,64,56.177000577298,3308.0027096995636,Month-to-month,Credit card,Fiber optic,Yes,No internet service,No,Yes,1,No,No,Yes,No,0
3898,71,21.034559647269994,6997.958937596297,Two year,Bank transfer,DSL,Yes,No,No internet service,Yes,0,Yes,Yes,No,No,0
3899,4,82.61740737938946,354.0835523186971,Month-to-month,Credit card,Fiber optic,No internet service,Yes,No internet service,No,0,No,No,No,No,1
3900,65,90.39134261281077,7177.16673468764,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,No internet service,Yes,1,Yes,Yes,No,Yes,1
3901,15,85.08026901433797,5251.453194749973,One year,Credit card,Fiber optic,No internet service,No internet service,Yes,Yes,1,Yes,Yes,No,No,0
3902,22,116.78623511632131,5926.551681632192,Month-to-month,Bank transfer,Fiber optic,No,No internet service,No,Yes,0,Yes,No,Yes,Yes,1
3903,47,106.29710273321443,120.59896080180651,One year,Mailed check,DSL,Yes,No,No internet service,No,1,Yes,Yes,No,Yes,0
3904,46,64.88316931806486,5063.091528894136,Month-to-month,Electronic check,DSL,Yes,No internet service,No internet service,No,1,No,Yes,Yes,Yes,0
3905,14,26.285748747238095,4749.040693317105,One year,Mailed check,No,No internet service,Yes,No internet service,No,0,Yes,No,No,Yes,0
3906,50,67.60587695019969,4343.923895451769,Month-to-month,Credit card,No,No internet service,No,No,No,1,Yes,Yes,Yes,No phone service,0
3907,20,88.9244019962023,6308.348167976491,One year,Credit card,Fiber optic,No,Yes,No,Yes,1,Yes,No,No,No phone service,0
3908,50,80.77098082270047,4491.381661532391,Month-to-month,Bank transfer,No,No,No,Yes,No,0,Yes,No,Yes,No phone service,1
3909,33,73.81370677108849,6871.067797522875,Month-to-month,Credit card,No,Yes,Yes,Yes,No,1,Yes,Yes,No,No,1
3910,59,66.88189580152414,1937.788742636143,One year,Bank transfer,No,No,No internet service,Yes,Yes,0,Yes,No,No,Yes,0
3911,43,49.37618730273863,6467.262452876429,Month-to-month,Mailed check,Fiber optic,Yes,Yes,No,No,1,Yes,No,No,Yes,0
3912,12,47.734676172462926,1516.5709053159653,Month-to-month,Credit card,No,No internet service,Yes,Yes,No,0,No,Yes,Yes,No,0
3913,40,70.02314789258018,6523.630556554942,Month-to-month,Mailed check,DSL,No internet service,No,Yes,No,1,No,Yes,Yes,No phone service,1
3914,20,36.060314642964904,7529.661798745685,Month-to-month,Electronic check,Fiber optic,Yes,Yes,No internet service,No,0,No,Yes,Yes,Yes,0
3915,38,54.068542357480155,2751.9837242520343,Two year,Electronic check,DSL,No internet service,No internet service,No,No,0,Yes,No,No,No,0
3916,3,52.39792747100996,4286.101880443492,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,Yes,0,Yes,No,No,No phone service,1
3917,28,78.71328015842009,5300.799281092866,Two year,Credit card,DSL,No internet service,No,Yes,Yes,1,No,Yes,Yes,No,0
3918,56,26.668230036302457,727.8261602505074,Two year,Mailed check,No,No internet service,Yes,No,Yes,0,No,Yes,No,No,0
3919,13,102.96686802650952,4003.23767381255,Month-to-month,Mailed check,Fiber optic,Yes,No,Yes,No,0,No,Yes,No,Yes,1
3920,66,76.23783803844022,2948.621315047149,One year,Credit card,DSL,No,No internet service,No,Yes,1,Yes,Yes,Yes,No phone service,0
3921,37,87.08266807759354,6992.399486885334,One year,Mailed check,Fiber optic,No,Yes,No,Yes,0,No,Yes,Yes,No phone service,0
3922,49,90.30939037594328,7025.768197795776,Month-to-month,Credit card,DSL,No internet service,No internet service,No,No,0,No,Yes,No,Yes,1
3923,66,49.14841368425365,5636.158362423171,Two year,Credit card,No,No internet service,Yes,Yes,Yes,0,Yes,Yes,Yes,No phone service,0
3924,36,67.03715673848666,5280.223349280736,One year,Electronic check,Fiber optic,No,Yes,Yes,Yes,0,No,Yes,No,No,0
3925,54,115.62459558696672,5896.138828279269,Month-to-month,Credit card,Fiber optic,No,No,Yes,No,1,No,Yes,No,No,1
3926,26,96.67052379968149,2991.296517922176,Month-to-month,Mailed check,DSL,Yes,No,No,Yes,1,Yes,Yes,No,No,1
3927,40,116.95568752231853,3295.702049329941,Two year,Credit card,DSL,No internet service,No,Yes,Yes,1,Yes,No,Yes,Yes,0
3928,43,94.62543451462884,4474.267310820772,One year,Electronic check,No,No internet service,Yes,No internet service,No,0,No,No,No,No phone service,0
3929,22,37.56001397085174,7510.4222061792925,Month-to-month,Electronic check,DSL,No,No,No,No,1,No,No,Yes,Yes,0
3930,20,26.453588384467622,5819.5990055445445,One year,Bank transfer,DSL,Yes,No internet service,Yes,No,0,No,Yes,Yes,Yes,0
